exposure_name	uncalibrated_p_value
example_gene_1810	0.926506656145821
example_gene_1811	0.749698240283731
example_gene_1812	0.27803002265797
example_gene_1813	0.837687114491547
example_gene_1814	0.662036130578818
example_gene_1815	0.898697396624814
example_gene_1816	0.940597060091608
example_gene_1817	0.960774581067991
example_gene_1818	0.98394853516755
example_gene_1819	0.850832943373278
example_gene_1820	0.93687234078082
example_gene_1821	0.989985935396859
example_gene_1822	0.959576485371326
example_gene_1823	0.906777062597323
example_gene_1824	0.905115932875428
example_gene_1825	0.932809252106731
example_gene_1826	0.991910870591054
example_gene_1827	0.956803720629118
example_gene_1828	0.993465653249766
example_gene_1829	0.956616402884964
example_gene_1830	0.468442992221631
example_gene_1831	0.337996453151284
example_gene_1832	0.961041427474741
example_gene_1833	0.543249086212456
example_gene_1834	0.991287388131546
example_gene_1835	0.945356571248882
example_gene_1836	0.94677256440235
example_gene_1837	0.96809448209996
example_gene_1838	0.902192926964458
example_gene_1839	0.516958953988287
example_gene_1840	0.726068435129632
example_gene_1841	0.685069737607553
example_gene_1842	0.971883685020632
example_gene_1843	0.92002945477885
example_gene_1844	0.956730605143166
example_gene_1845	0.775634767296951
example_gene_1846	0.763566570411902
example_gene_1847	0.966026907618019
example_gene_1848	0.581017308141328
example_gene_1849	0.99529228518615
example_gene_1850	0.974221551660802
example_gene_1851	0.852501314322747
example_gene_1852	0.355580084261441
example_gene_1853	0.986126738723621
example_gene_1854	0.574952063275008
example_gene_1855	0.988153115818697
example_gene_1856	0.959987173829306
example_gene_1857	0.857423124888809
example_gene_1858	0.953218115817067
example_gene_1859	0.980281609159957
example_gene_1860	0.986883888125952
example_gene_1861	0.988902594130971
example_gene_1862	0.916659347515693
example_gene_1863	0.997025922318233
example_gene_1864	0.884691705172003
example_gene_1865	0.605626735240203
example_gene_1866	0.907629246947576
example_gene_1867	0.995520215376242
example_gene_1868	0.956799512924088
example_gene_1869	0.968557758271801
example_gene_1870	0.626878400410823
example_gene_1871	0.953147714145138
example_gene_1872	0.958867735308476
example_gene_1873	0.89158656588098
example_gene_1874	0.946891401769935
example_gene_1875	0.997961315846783
example_gene_1876	0.983371651699623
example_gene_1877	0.565274606915365
example_gene_1878	0.996832327119754
example_gene_1879	0.940681976458634
example_gene_1880	0.991163661034506
example_gene_1881	0.971724174400124
example_gene_1882	0.971950954521495
example_gene_1883	0.83125146211114
example_gene_1884	0.762741772061673
example_gene_1885	0.718570683118336
example_gene_1886	0.934992901252828
example_gene_1887	0.752442260654076
example_gene_1888	0.890189712021657
example_gene_1889	0.84457101858962
example_gene_1890	0.796083632140017
example_gene_1891	0.845678379924519
example_gene_1892	0.799633630650309
example_gene_1893	0.834556626386301
example_gene_1894	0.998281699862917
example_gene_1895	0.986152411435998
example_gene_1896	0.933689586652932
example_gene_1897	0.962512149730136
example_gene_1898	0.987135458502145
example_gene_1899	0.985161506898536
example_gene_1900	0.839990605175079
example_gene_1901	0.984931144856381
example_gene_1902	0.947828371130564
example_gene_1903	0.988721988252717
example_gene_1904	0.975262824606184
example_gene_1905	0.996972433583455
example_gene_1906	0.796358406385751
example_gene_1907	0.890272217236399
example_gene_1908	0.316445546975561
example_gene_1909	0.97620951617982
example_gene_1910	0.790909944088363
example_gene_1911	0.937354081994637
example_gene_1912	0.952655222889592
example_gene_1913	0.931088031078911
example_gene_1914	0.851551028523904
example_gene_1915	0.996231519107073
example_gene_1916	0.759009050025411
example_gene_1917	0.382603943752886
example_gene_1918	0.983568408519344
example_gene_1919	0.503584809877626
example_gene_1920	0.95961790532199
example_gene_1921	0.868824783983862
example_gene_1922	0.984559893525126
example_gene_1923	0.575355013054276
example_gene_1924	0.942451489892045
example_gene_1925	0.983523619709028
example_gene_1926	0.645260661495647
example_gene_1927	0.975125709458261
example_gene_1928	0.771333903716553
example_gene_1929	0.762273853159736
example_gene_1930	0.79875502424022
example_gene_1931	0.9988659755864
example_gene_1932	0.95712582858623
example_gene_1933	0.691943796140284
example_gene_1934	0.921428943288822
example_gene_1935	0.989485338510644
example_gene_1936	0.924412175391227
example_gene_1937	0.989840078335882
example_gene_1938	0.984335684829102
example_gene_1939	0.936658420021781
example_gene_1940	0.931165693397704
example_gene_1941	0.828256081567734
example_gene_1942	0.899981597766653
example_gene_1943	0.90602447389631
example_gene_1944	0.999394277109797
example_gene_1945	0.97322276788649
example_gene_1946	0.990955951502864
example_gene_1947	0.99187150747087
example_gene_1948	0.909240066268578
example_gene_1949	0.890405943110764
example_gene_1950	0.731638867242922
example_gene_1951	0.985111420906526
example_gene_1952	0.672533859285597
example_gene_1953	0.925262279079644
example_gene_1954	0.996562521533248
example_gene_1955	0.810492017111577
example_gene_1956	0.925453929955937
example_gene_1957	0.902183015973388
example_gene_1958	0.951424419277982
example_gene_1959	0.923498712618906
example_gene_1960	0.952471501448318
example_gene_1961	0.666071324746843
example_gene_1962	0.99428370979392
example_gene_1963	0.964117921458503
example_gene_1964	0.932759888258102
example_gene_1965	0.959159028913953
example_gene_1966	0.883059067860685
example_gene_1967	0.989213099887937
example_gene_1968	0.866945290479556
example_gene_1969	0.881847358569212
example_gene_1970	0.997465852633533
example_gene_1971	0.91591999673197
example_gene_1972	0.966961274295218
example_gene_1973	0.764758761711647
example_gene_1974	0.49707440731491
example_gene_1975	0.952853984772613
example_gene_1976	0.995190920889374
example_gene_1977	0.981690499863585
example_gene_1978	0.968365903007101
example_gene_1979	0.944844617005316
example_gene_1980	0.989333741444836
example_gene_1981	0.957087470020948
example_gene_1982	0.921803754631705
example_gene_1983	0.982969971804646
example_gene_1984	0.932690352348516
example_gene_1985	0.99254763018209
example_gene_1986	0.887400445882042
example_gene_1987	0.9374883948662
example_gene_1988	0.861150700162881
example_gene_1989	0.954704846948504
example_gene_1990	0.723466366661952
example_gene_1991	0.918251334534444
example_gene_1992	0.939316629104437
example_gene_1993	0.994431478737027
example_gene_1994	0.968961982489524
example_gene_1995	0.969772145438751
example_gene_1996	0.969673361959422
example_gene_1997	0.939549186730372
example_gene_1998	0.983473130164254
example_gene_1999	0.990158617024188
example_gene_2000	0.958597405051169
