exposure_name	uncalibrated_p_value	calibrated_p_value
example_gene_1160	0.984001513439631	0.8019941177655191
example_gene_1161	0.95798186485127	0.653222999933465
example_gene_1162	0.741242642052669	0.17086909400370126
example_gene_1163	0.965251562011711	0.6886735683716659
example_gene_1164	0.888729477686737	0.4182406951460921
example_gene_1165	0.981875017748174	0.7868263381355193
example_gene_1166	0.960336353021393	0.66433590248322
example_gene_1167	0.514706188933081	0.034245442475134266
example_gene_1168	0.973486009332245	0.7336151999368712
example_gene_1169	0.982049076235805	0.7880372103494826
example_gene_1170	0.963507473670629	0.6798505248837461
example_gene_1171	0.946936221761132	0.6050272241419535
example_gene_1172	0.979086949834499	0.7680923020044441
example_gene_1173	0.914416322257169	0.4900272009290232
example_gene_1174	0.998900734548164	0.9607494807160589
example_gene_1175	0.950543757044914	0.6201157531872905
example_gene_1176	0.992009374845663	0.8692339032947533
example_gene_1177	0.981381259634969	0.7834192498830632
example_gene_1178	0.635540962990422	0.08531320775751243
example_gene_1179	0.850249090299709	0.3316123501986701
example_gene_1180	0.964686527315809	0.6857914545139141
example_gene_1181	0.980695139300302	0.7787509887600322
example_gene_1182	0.646112073465203	0.09177192880546009
example_gene_1183	0.992461140256782	0.8737350050936187
example_gene_1184	0.937197467465416	0.5669698702833545
example_gene_1185	0.96829181247743	0.7045948984336059
example_gene_1186	0.701251107358769	0.1324834055563555
example_gene_1187	0.88866879811037	0.41808618221883864
example_gene_1188	0.597196875358228	0.06493825414775793
example_gene_1189	0.977839171957933	0.760075738191212
example_gene_1190	0.957986531803669	0.6532447043302123
example_gene_1191	0.824948740844413	0.28491504022129105
example_gene_1192	0.681619149843524	0.11652942837645346
example_gene_1193	0.94616852649281	0.6018901765462169
example_gene_1194	0.958426017523249	0.6552942408397877
example_gene_1195	0.978807808125802	0.7662804353587753
example_gene_1196	0.885715768165764	0.41064334826790794
example_gene_1197	0.970424124033495	0.7162101727433777
example_gene_1198	0.923081033071429	0.5175666266517476
example_gene_1199	0.891531824174287	0.4254471275246562
example_gene_1200	0.96071604911534	0.6661594798016816
example_gene_1201	0.969615094284378	0.7117570066044622
example_gene_1202	0.817602379819623	0.2726077860849661
example_gene_1203	0.844020485062138	0.3194534179732702
example_gene_1204	0.824771184166816	0.28461135093848544
example_gene_1205	0.304366775291581	0.0038419197230399414
example_gene_1206	0.892884334826329	0.4289754344528038
example_gene_1207	0.97718821450284	0.7559753102254433
example_gene_1208	0.984270901057298	0.803977272456404
example_gene_1209	0.964521745602744	0.6849552704495944
example_gene_1210	0.973759235225104	0.7352134868749727
example_gene_1211	0.957672131603859	0.6517853287646932
example_gene_1212	0.974309342699575	0.7384553125174671
example_gene_1213	0.874777809466776	0.3843226131328618
example_gene_1214	0.99118880020269	0.8613190653205859
example_gene_1215	0.991805809926222	0.8672401800691373
example_gene_1216	0.962876008749068	0.6767082942236387
example_gene_1217	0.936350715290922	0.5638273381679682
example_gene_1218	0.630481689731027	0.08235791375787098
example_gene_1219	0.69598114523475	0.12802851358379222
example_gene_1220	0.36304628611187	0.007936662951835854
example_gene_1221	0.929016524514012	0.5375981265553249
example_gene_1222	0.987217220233338	0.8267219997588193
example_gene_1223	0.992958741779828	0.8788234532697705
example_gene_1224	0.92224220450281	0.5148153011847991
example_gene_1225	0.990295698755222	0.8530456840010757
example_gene_1226	0.80686379943886	0.25552931967130244
example_gene_1227	0.621873324017271	0.07752358406155062
example_gene_1228	0.887259479865554	0.4145154805491472
example_gene_1229	0.951709830380164	0.6251208530741713
example_gene_1230	0.986513870670811	0.8211027498681108
example_gene_1231	0.769824696291489	0.20398308920898175
example_gene_1232	0.9866177204244	0.8219243784090904
example_gene_1233	0.218908776387203	0.0010031982802894382
example_gene_1234	0.819745684249584	0.276144493351025
example_gene_1235	0.821213101931284	0.27859130763317724
example_gene_1236	0.990500892030562	0.854917391507543
example_gene_1237	0.989437607510138	0.845391997200631
example_gene_1238	0.924803003132672	0.5232749953039671
example_gene_1239	0.859171479177497	0.34985578100787407
example_gene_1240	0.956932375025821	0.64837367196801
example_gene_1241	0.651127145413852	0.09497495880197503
example_gene_1242	0.988884882152986	0.8406001883359544
example_gene_1243	0.795458593675904	0.2384992498350294
example_gene_1244	0.933919637930426	0.5549404097098666
example_gene_1245	0.993197351108575	0.8813157321511261
example_gene_1246	0.677128482966078	0.11311875145415766
example_gene_1247	0.98570372319368	0.8147842490822713
example_gene_1248	0.987504002193428	0.8290510509040485
example_gene_1249	0.850307732629271	0.33172902403954463
example_gene_1250	0.979020423021155	0.7676594966357688
example_gene_1251	0.979211865894784	0.7689066596647178
example_gene_1252	0.960331533364843	0.6643128125243268
example_gene_1253	0.829657778969427	0.2930852475411096
example_gene_1254	0.915967539501688	0.49481864300827827
example_gene_1255	0.962250000930462	0.6736196933800759
example_gene_1256	0.913774900944866	0.48806287029980183
example_gene_1257	0.951637746080776	0.624809562684275
example_gene_1258	0.991011109016145	0.8596461004007787
example_gene_1259	0.986584329175624	0.8216598987506579
example_gene_1260	0.995366812087688	0.9058963149797463
example_gene_1261	0.989226683093147	0.8435512044785912
example_gene_1262	0.897312914974154	0.4407646728865066
example_gene_1263	0.626543964468233	0.0801166530761565
example_gene_1264	0.91441641459827	0.4900274844274451
example_gene_1265	0.944272794956854	0.5942492972668494
example_gene_1266	0.887577183001124	0.4153174326614175
example_gene_1267	0.647786018889952	0.09283090156650134
example_gene_1268	0.991610442188656	0.8653459327580554
example_gene_1269	0.924713861056904	0.5229774682363235
example_gene_1270	0.331684268965514	0.005467906882975895
example_gene_1271	0.911739866245553	0.4818948449048068
example_gene_1272	0.942760905688243	0.5882600353776137
example_gene_1273	0.993207460779668	0.8814221125790875
example_gene_1274	0.980220608188618	0.7755656877848894
example_gene_1275	0.975303235991081	0.7443957751607301
example_gene_1276	0.986470857167616	0.8207632368257205
example_gene_1277	0.651049867960093	0.09492490731333503
example_gene_1278	0.995953713001413	0.9133085880792401
example_gene_1279	0.903103598572351	0.4567515233302578
example_gene_1280	0.991274742371271	0.862133242981567
example_gene_1281	0.977382821190682	0.7571954723033532
example_gene_1282	0.999844913686131	0.9881156875737492
example_gene_1283	0.991646565990308	0.865694793504066
example_gene_1284	0.851157019711021	0.3334234380748882
example_gene_1285	0.808602034604159	0.2582230746375795
example_gene_1286	0.928104897040339	0.5344552595994293
example_gene_1287	0.917135033229535	0.49846360815172885
example_gene_1288	0.777706602290435	0.21407522443051918
example_gene_1289	0.761859435147504	0.19422303753568496
example_gene_1290	0.99430077344431	0.8933402760376838
example_gene_1291	0.820906995318452	0.2780791791603596
example_gene_1292	0.994242731499496	0.8926853364374354
example_gene_1293	0.999789226195307	0.9856680560435781
example_gene_1294	0.9792952259026	0.7694513358503103
example_gene_1295	0.034758643645962	6.31490613047283e-07
example_gene_1296	0.935044942724545	0.5590293785690197
example_gene_1297	0.953729452070666	0.6339462471044957
example_gene_1298	0.986939455637075	0.8244874014740142
example_gene_1299	0.946626572179212	0.6037588748276745
example_gene_1300	0.903469748143853	0.4577850976461398
example_gene_1301	0.982680489375201	0.7924740821519463
example_gene_1302	0.971304563252536	0.7211233464883617
example_gene_1303	0.760314264246876	0.19237905060362367
example_gene_1304	0.969701277899062	0.7122286500374584
example_gene_1305	0.845558914039555	0.32241414930760204
example_gene_1306	0.992782394374784	0.877003717197416
example_gene_1307	0.90102555443484	0.4509375277944959
example_gene_1308	0.754584638708144	0.18567727400433176
example_gene_1309	0.994147762288746	0.8916194748696031
example_gene_1310	0.78676002311199	0.2262278318165434
example_gene_1311	0.930999042867029	0.5445196859537755
example_gene_1312	0.854697202057699	0.34058207478061137
example_gene_1313	0.995303523478335	0.9051202581203306
example_gene_1314	0.950513077135153	0.6199849361752909
example_gene_1315	0.868635599319759	0.37034746001334695
example_gene_1316	0.94095932433685	0.5812397580147096
example_gene_1317	0.494466771391078	0.02887877131126503
example_gene_1318	0.963290468409934	0.6787676247397608
example_gene_1319	0.938631694726686	0.5723500145715753
example_gene_1320	0.269089719030508	0.0023217923169511615
example_gene_1321	0.885405429773055	0.409869793055556
example_gene_1322	0.999294123012962	0.9700377457520295
example_gene_1323	0.97136728992972	0.7214761159482205
example_gene_1324	0.839313218668244	0.31056220580421634
example_gene_1325	0.574305742510983	0.05480219685443649
example_gene_1326	0.957141172419171	0.649333497424817
example_gene_1327	0.966693956688419	0.6961379697611396
example_gene_1328	0.924578799338778	0.5225270998739066
example_gene_1329	0.996790749478546	0.9246771864041732
example_gene_1330	0.380185167408172	0.009606721354468533
example_gene_1331	0.663393439789704	0.10320389226493257
example_gene_1332	0.957266273817305	0.6499097496590082
example_gene_1333	0.924960522820483	0.5238012888923064
example_gene_1334	0.728409881229873	0.1576177846335737
example_gene_1335	0.693285545130504	0.12579967302360182
example_gene_1336	0.943326863675168	0.5904914110046302
example_gene_1337	0.52294242698208	0.036643436809635666
example_gene_1338	0.99995198284288	0.9941907117287517
example_gene_1339	0.940859582662716	0.580854706137049
example_gene_1340	0.97401167562713	0.7366971433592138
example_gene_1341	0.946142889673757	0.6017858481221997
example_gene_1342	0.78751527234347	0.22726969538181344
example_gene_1343	0.772271809153433	0.20706921907599712
example_gene_1344	0.61351846724064	0.07305709717255515
example_gene_1345	0.826011190506712	0.286738812639194
example_gene_1346	0.980400854551735	0.7767715139791374
example_gene_1347	0.93942944331612	0.5753744111636029
example_gene_1348	0.77277710025559	0.20771169918133273
example_gene_1349	0.931105754577995	0.54489567841259
example_gene_1350	0.987448008357191	0.8285945263811296
example_gene_1351	0.99492239997155	0.9005331914893104
example_gene_1352	0.789464639810817	0.22997931575811328
example_gene_1353	0.941075207454126	0.581687594437475
example_gene_1354	0.885713048836829	0.41063656297017065
example_gene_1355	0.594581848980198	0.06370876267219085
example_gene_1356	0.960394281180389	0.6646135365639709
example_gene_1357	0.98111078515789	0.7815699540149469
example_gene_1358	0.989790412954606	0.8485059856739527
example_gene_1359	0.352331938558347	0.007012882112489477
example_gene_1360	0.975120509332439	0.7432953836169448
example_gene_1361	0.831837375745888	0.2969438496443873
example_gene_1362	0.960673206545518	0.6659532688173642
example_gene_1363	0.968926514460932	0.708011694531639
example_gene_1364	0.875026968342447	0.38490131224419644
example_gene_1365	0.342812187696845	0.006263759421459117
example_gene_1366	0.975698684203033	0.7467902120520248
example_gene_1367	0.868421429658118	0.3698700430074148
example_gene_1368	0.801948110304034	0.24805411903367386
example_gene_1369	0.985302590385654	0.8117130975244716
example_gene_1370	0.96398519532822	0.6822458935120408
example_gene_1371	0.839088986243442	0.31014488149155756
example_gene_1372	0.987299922398778	0.827391338651224
example_gene_1373	0.822768150809817	0.2812070501957636
example_gene_1374	0.975232563872655	0.7439697358056012
example_gene_1375	0.946511901537111	0.6032902143687046
example_gene_1376	0.848007244711466	0.32718308179535827
example_gene_1377	0.993310757720829	0.8825128112152915
example_gene_1378	0.99926563007013	0.9693059469867522
example_gene_1379	0.783145857555393	0.22130262703667944
example_gene_1380	0.861025012414973	0.35377365889163864
example_gene_1381	0.979645876465316	0.7717534253097356
example_gene_1382	0.99886301987675	0.9599343278039892
example_gene_1383	0.940445815253183	0.5792613451643689
example_gene_1384	0.853253686696523	0.33764435282790206
example_gene_1385	0.992654355413206	0.8756939064466178
example_gene_1386	0.987728182596426	0.8308876314883019
example_gene_1387	0.821961879493987	0.2798478785631973
example_gene_1388	0.785482312074455	0.22447523784069306
example_gene_1389	0.888593161455674	0.4178936727361114
example_gene_1390	0.984823564874826	0.808092828103544
example_gene_1391	0.968165792263484	0.7039204612596033
example_gene_1392	0.551701909865002	0.04608754031128963
example_gene_1393	0.99916601182708	0.9668305611174057
example_gene_1394	0.846272205978163	0.3237962397509009
example_gene_1395	0.990060815004062	0.850923365313218
example_gene_1396	0.983834018239622	0.8007684287424293
example_gene_1397	0.964993702378316	0.6873554166216305
example_gene_1398	0.7195795904686	0.14902886541994123
example_gene_1399	0.872458013941918	0.37897931594975126
example_gene_1400	0.68397817737986	0.11835566932464861
example_gene_1401	0.9178938683762	0.5008508850324418
example_gene_1402	0.619582673540583	0.07627730441659267
example_gene_1403	0.992833730569309	0.8775315543060822
example_gene_1404	0.969405166395713	0.7106108618202525
example_gene_1405	0.815116003035604	0.2685593678859334
example_gene_1406	0.848725478351994	0.32859554892664766
example_gene_1407	0.986498523155971	0.8209815559062782
example_gene_1408	0.974206552467396	0.7378471097827091
example_gene_1409	0.990758541724209	0.8572916875195018
example_gene_1410	0.97839777458546	0.763638494138843
example_gene_1411	0.995952257932012	0.9132896961289625
example_gene_1412	0.990325850955114	0.8533196778344447
example_gene_1413	0.979361947973168	0.7698880142878148
example_gene_1414	0.97026138661903	0.7153097501536079
example_gene_1415	0.938290542669716	0.5710636497023974
example_gene_1416	0.995520605320458	0.9078001830727448
example_gene_1417	0.772806161456893	0.20774870553116623
example_gene_1418	0.95468267448332	0.6381832086373714
example_gene_1419	0.923630232621989	0.5193783520658026
example_gene_1420	0.991411780063202	0.8634384027453879
example_gene_1421	0.901828418236335	0.45317339654989025
example_gene_1422	0.828098914696009	0.29035566015425524
example_gene_1423	0.697150615910146	0.12900590231356415
example_gene_1424	0.97210360525975	0.725644946059814
example_gene_1425	0.934078166958306	0.5555139157612821
example_gene_1426	0.934123018381439	0.5556763234432769
example_gene_1427	0.808861308050172	0.2586271667574945
example_gene_1428	0.857003842236326	0.3453309111654872
example_gene_1429	0.716380657633228	0.14601915338005342
example_gene_1430	0.961069383409461	0.6678645545225163
example_gene_1431	0.963052923915815	0.6775859118695235
example_gene_1432	0.944774946151635	0.5962588440906486
example_gene_1433	0.864130580634376	0.3604407386458166
example_gene_1434	0.664300387892218	0.10383525690857844
example_gene_1435	0.921630124140367	0.5128196583973077
example_gene_1436	0.906816294458804	0.46736199466257655
example_gene_1437	0.858034166487862	0.34747409024505266
example_gene_1438	0.945570898911764	0.5994653269602542
example_gene_1439	0.95850685639556	0.6556724535183661
example_gene_1440	0.999705825883413	0.9824340452439262
example_gene_1441	0.26296261948761	0.0021136697400317467
example_gene_1442	0.129752528110128	0.00012172861309259476
example_gene_1443	0.981331389514573	0.7830773798933862
example_gene_1444	0.785966231657282	0.22513753972793604
example_gene_1445	0.826190138133006	0.2870471027062832
example_gene_1446	0.972866608313033	0.7300203521032789
example_gene_1447	0.986031716500187	0.8173232333662083
example_gene_1448	0.985947200635562	0.8166665584565493
example_gene_1449	0.966934846004786	0.6973999935030364
example_gene_1450	0.865555089092929	0.3635427649833745
example_gene_1451	0.894858849044007	0.4341864470485758
example_gene_1452	0.771008188604681	0.2054703919052821
example_gene_1453	0.937997050625813	0.5699603173368599
example_gene_1454	0.849859073325245	0.3308374382705046
example_gene_1455	0.998494658154865	0.9524649870636726
example_gene_1456	0.971600878063441	0.7227930477605881
example_gene_1457	0.789804049067915	0.23045413075994187
example_gene_1458	0.091519470079406	3.0045899931647995e-05
example_gene_1459	0.870162406126787	0.373769950059187
example_gene_1460	0.960916674024335	0.6671266645898781
example_gene_1461	0.940872677409974	0.5809052369557437
example_gene_1462	0.9733246418627	0.7326748863332468
example_gene_1463	0.785119817471913	0.22398029437596248
example_gene_1464	0.990492626991342	0.8548416756994129
example_gene_1465	0.764233737613199	0.19708741028680396
example_gene_1466	0.274431954299441	0.0025157061504941423
example_gene_1467	0.434939538104427	0.016825484356967676
example_gene_1468	0.930227256792719	0.5418108486026517
example_gene_1469	0.985217707573085	0.8110678954904229
example_gene_1470	0.957521961708428	0.6510902647731611
example_gene_1471	0.480898402243602	0.025670512411316366
example_gene_1472	0.97200009082486	0.7250557394249442
example_gene_1473	0.689383469497174	0.12263181684942924
example_gene_1474	0.865995999694575	0.36450857264451236
example_gene_1475	0.978151090850052	0.7620600350948518
example_gene_1476	0.740471256264528	0.17004580149240087
example_gene_1477	0.907990878797795	0.4707801533444384
example_gene_1478	0.605164550289187	0.06880409681777645
example_gene_1479	0.95587068458809	0.6435304632952892
example_gene_1480	0.990332407653724	0.853379306004278
example_gene_1481	0.950456175398984	0.6197424278700463
example_gene_1482	0.97783143435749	0.7600266774182679
example_gene_1483	0.999747045574831	0.983980105458492
example_gene_1484	0.687835869794364	0.12139432895743898
example_gene_1485	0.958295310681781	0.6546835214207454
example_gene_1486	0.948997109857842	0.6135752295072607
example_gene_1487	0.993332485364182	0.8827431061954529
example_gene_1488	0.927090862805538	0.530988215584817
example_gene_1489	0.536983268612772	0.041038344813046794
example_gene_1490	0.913945001065701	0.4885828413443359
example_gene_1491	0.989045622454189	0.8419831305674235
example_gene_1492	0.899397727646664	0.4464438383779171
example_gene_1493	0.959490997483106	0.6603077614974777
example_gene_1494	0.97439549064275	0.7389659212335038
example_gene_1495	0.982076277315375	0.788226910016282
example_gene_1496	0.885791007722973	0.4108311362794009
example_gene_1497	0.807563977176401	0.2566111795124684
example_gene_1498	0.886667975279718	0.4130270009995365
example_gene_1499	0.993514667015012	0.8846863092018392
example_gene_1500	0.727640047090698	0.1568522453314101
example_gene_1501	0.979591357846261	0.7713943309534617
example_gene_1502	0.996183982838494	0.9163335967354762
example_gene_1503	0.951261010537042	0.623186726716009
example_gene_1504	0.877519871759537	0.3907434615070254
example_gene_1505	0.421534807853546	0.014761185097747955
example_gene_1506	0.972142955379727	0.7258692000743882
example_gene_1507	0.944119082758769	0.5936362042844356
example_gene_1508	0.942675318233138	0.5879236886943008
example_gene_1509	0.964000212273397	0.6823214479404498
example_gene_1510	0.742431683814346	0.172145023316714
example_gene_1511	0.797718343779607	0.2417867083854008
example_gene_1512	0.994535802272478	0.8960204916133946
example_gene_1513	0.80299258550936	0.24962501578252105
example_gene_1514	0.882587065412023	0.40291817257427437
example_gene_1515	0.965774628325116	0.6913624182493024
example_gene_1516	0.88191672205695	0.40128397467896687
example_gene_1517	0.978863614068641	0.7666417939031509
example_gene_1518	0.992842234712644	0.8776191434369998
example_gene_1519	0.998601579847117	0.9545505899257248
example_gene_1520	0.987268482718276	0.82713666679031
example_gene_1521	0.936626547587906	0.564848304560928
example_gene_1522	0.52500281002738	0.03726371352659402
example_gene_1523	0.892816889544737	0.42879870277292886
example_gene_1524	0.946093577781594	0.601585252508731
example_gene_1525	0.380809883574246	0.009672339378756606
example_gene_1526	0.970104371580884	0.7144432304914647
example_gene_1527	0.984065589150443	0.8024644926713687
example_gene_1528	0.98829167860403	0.8355682421735428
example_gene_1529	0.972652380652152	0.7287860579867291
example_gene_1530	0.931854954682896	0.5475454730490967
example_gene_1531	0.942284644789681	0.5863920228922618
example_gene_1532	0.973430386016427	0.7332907707940177
example_gene_1533	0.998319824375915	0.9491763700025858
example_gene_1534	0.867930013116475	0.36877706197742804
example_gene_1535	0.985978251902851	0.8169076232824687
example_gene_1536	0.993548238258433	0.8850468136714894
example_gene_1537	0.877720842962121	0.3912186066816427
example_gene_1538	0.93496094762269	0.5587227154716345
example_gene_1539	0.986755845775274	0.8230214426427025
example_gene_1540	0.94155346364236	0.5835412187552763
example_gene_1541	0.922178732813763	0.514607889795636
example_gene_1542	0.906962375332398	0.4677854728838642
example_gene_1543	0.999544837765562	0.9770734111066705
example_gene_1544	0.942294638752442	0.586431131110063
example_gene_1545	0.95412323563932	0.6356908857072616
example_gene_1546	0.993718352473664	0.8868854961532388
example_gene_1547	0.967779023081948	0.7018586272750496
example_gene_1548	0.890350798208353	0.4223930800388501
example_gene_1549	0.032279534401406	4.703643599457024e-07
example_gene_1550	0.877151316249055	0.38987373275282294
example_gene_1551	0.446754559618041	0.018825904557685673
example_gene_1552	0.88155357799604	0.4004017289465424
example_gene_1553	0.904411022243948	0.4604549100521918
example_gene_1554	0.986779620085853	0.8232107653746384
example_gene_1555	0.860159861117774	0.3519393209898985
example_gene_1556	0.580830843863095	0.057550557927499475
example_gene_1557	0.890451045364824	0.4226513464462466
example_gene_1558	0.711816502886639	0.141815941775954
example_gene_1559	0.942241180582688	0.5862219844317135
example_gene_1560	0.887094206902739	0.41409898035965303
example_gene_1561	0.977139823128595	0.7556726436859873
example_gene_1562	0.427350222452217	0.01563090973749366
example_gene_1563	0.660494457511963	0.10120729956477645
example_gene_1564	0.990089058261941	0.8511774405459308
example_gene_1565	0.896521929989497	0.4386319324069438
example_gene_1566	0.985874272284756	0.8161012858708386
example_gene_1567	0.972754517638293	0.7293739583330638
example_gene_1568	0.891450506009685	0.4252360448136457
example_gene_1569	0.997618543571741	0.9371621481141316
example_gene_1570	0.980532858690479	0.7776577657200199
example_gene_1571	0.943246138121188	0.59017236593073
example_gene_1572	0.878127488867125	0.3921819384305966
example_gene_1573	0.751610514175383	0.18228126642952297
example_gene_1574	0.806716793773452	0.25530272579482693
example_gene_1575	0.983026568169557	0.7949362840795126
example_gene_1576	0.713781834675998	0.14361287274634996
example_gene_1577	0.877867743784086	0.3915663132245287
example_gene_1578	0.979345192407617	0.7697782935699893
example_gene_1579	0.991963092072974	0.8687787801089908
example_gene_1580	0.985725958065124	0.8149555676394251
example_gene_1581	0.79644196597241	0.239924698089321
example_gene_1582	0.759581956408847	0.19151061373059158
example_gene_1583	0.679226212681308	0.11470133767770181
example_gene_1584	0.798044585657989	0.24226479529096318
example_gene_1585	0.0924174516153	3.1243006005794554e-05
example_gene_1586	0.807110958707981	0.25591071792252573
example_gene_1587	0.9310994686453	0.5448735204654918
example_gene_1588	0.988308815548889	0.8357120711770198
example_gene_1589	0.661747010073714	0.10206595669321647
example_gene_1590	0.955148051970795	0.6402689485361793
example_gene_1591	0.963508206663911	0.6798541881398499
example_gene_1592	0.989151890129423	0.8429021228689294
example_gene_1593	0.977657809788709	0.7589278491774376
example_gene_1594	0.933641347756503	0.5539356392858608
example_gene_1595	0.803814491314971	0.2508677302746992
example_gene_1596	0.828323341367729	0.29074709941367544
example_gene_1597	0.901418431644733	0.4520300134971909
example_gene_1598	0.983363580999408	0.797355339900782
example_gene_1599	0.946259794630147	0.6022618153967247
example_gene_1600	0.728415628467114	0.15762351203166922
example_gene_1601	0.747861385302796	0.17807898863830263
example_gene_1602	0.398171602714638	0.0116393726155245
example_gene_1603	0.648873441759327	0.09352425370901928
example_gene_1604	0.945024909054128	0.5972630024166135
example_gene_1605	0.383741855542059	0.009984953784158307
example_gene_1606	0.939593326729214	0.5759985840111459
example_gene_1607	0.86190881070399	0.3556578057903532
example_gene_1608	0.975590796258907	0.7461351693549614
example_gene_1609	0.977319991176815	0.7568010109685039
example_gene_1610	0.899456177051971	0.4466042815391353
example_gene_1611	0.738526531759262	0.16798568573894682
example_gene_1612	0.99405573691049	0.8905933462516047
example_gene_1613	0.979807194000841	0.7728185141680828
example_gene_1614	0.847894766897754	0.32696244157032217
example_gene_1615	0.927801693483971	0.5334154233209224
example_gene_1616	0.995405339016593	0.9063708332288328
example_gene_1617	0.923143049004002	0.5177707947045401
example_gene_1618	0.767409488654936	0.2009780203473483
example_gene_1619	0.992997823593401	0.8792292631963486
example_gene_1620	0.921631295055777	0.5128234665216076
example_gene_1621	0.953942175020797	0.6348877186822028
example_gene_1622	0.296202015064637	0.003436987824661771
example_gene_1623	0.947217505474877	0.6061829556018492
example_gene_1624	0.843175120288889	0.3178381326808743
example_gene_1625	0.999722422677052	0.9830456847474827
example_gene_1626	0.81387769301608	0.26656460237999285
example_gene_1627	0.945275053489267	0.5982704629211587
example_gene_1628	0.989698761785955	0.8476927459520796
example_gene_1629	0.975152991467758	0.7434907177844747
example_gene_1630	0.956491189083892	0.6463535516003952
example_gene_1631	0.934940489791665	0.5586480604141412
example_gene_1632	0.938810866475729	0.5730272808423531
example_gene_1633	0.625452958730493	0.07950464821952978
example_gene_1634	0.352502932276354	0.007026940287740215
example_gene_1635	0.904408447782995	0.4604475826942435
example_gene_1636	0.953661560265584	0.6336462569429284
example_gene_1637	0.952535944149139	0.6287064051287576
example_gene_1638	0.97583073633441	0.7475938046309369
example_gene_1639	0.978802688285659	0.7662473046430427
example_gene_1640	0.983527307732414	0.7985383346518254
example_gene_1641	0.822246541873308	0.2803270219034619
example_gene_1642	0.984196641548937	0.8034291224800755
example_gene_1643	0.889247313959314	0.4195619146866432
example_gene_1644	0.828679253330012	0.29136892748814225
example_gene_1645	0.95394116607256	0.6348832478035309
example_gene_1646	0.920086217019303	0.5078299922490875
example_gene_1647	0.674510403482697	0.11116947005605719
example_gene_1648	0.340486665510873	0.0060905160745354245
example_gene_1649	0.993621118341554	0.885832084586315
example_gene_1650	0.980834095674034	0.7796903607416451
example_gene_1651	0.901183526674232	0.45137643266100175
example_gene_1652	0.989700062249983	0.8477042639210748
example_gene_1653	0.815584595731661	0.26931792423772305
example_gene_1654	0.681139805812288	0.11616127339526187
example_gene_1655	0.952469763899466	0.6284179334613289
example_gene_1656	0.990349378958668	0.8535337256984822
example_gene_1657	0.822115471325281	0.2801063058276953
example_gene_1658	0.373825608387471	0.008958145358949194
example_gene_1659	0.938435095284705	0.5716081984372325
example_gene_1660	0.492100952356922	0.028297742047765136
example_gene_1661	0.819630918444167	0.275954004222436
example_gene_1662	0.955760627134259	0.64303192346125
example_gene_1663	0.859084065465196	0.34967212663671965
example_gene_1664	0.871435813178872	0.37665015340286445
example_gene_1665	0.78239480711383	0.220291564962581
example_gene_1666	0.989038605853044	0.8419225844629777
example_gene_1667	0.997474662976066	0.9348810997157746
example_gene_1668	0.941006157790645	0.5814206873963744
example_gene_1669	0.575938348296232	0.05547967364585014
example_gene_1670	0.861978774719761	0.3558074061398431
example_gene_1671	0.930493379686362	0.5427428169074622
example_gene_1672	0.18039139640738	0.0004585890524507123
example_gene_1673	0.790181401167682	0.23098308880020166
example_gene_1674	0.955316462132139	0.6410265535795328
example_gene_1675	0.988241065095455	0.8351439680679208
example_gene_1676	0.965146792083329	0.688137411296367
example_gene_1677	0.472322066831087	0.02379235643176416
example_gene_1678	0.975119227952534	0.7432876803594451
example_gene_1679	0.965790947251703	0.691446632723272
example_gene_1680	0.778196039572849	0.21471662418837106
example_gene_1681	0.973961463796369	0.736401499021071
example_gene_1682	0.9974456317436	0.9344271619337181
example_gene_1683	0.92197258552259	0.5139349923810359
example_gene_1684	0.953921228139811	0.6347949089999178
example_gene_1685	0.958102910451008	0.6537863471872225
example_gene_1686	0.729007075667851	0.15821388864538763
example_gene_1687	0.820908809491049	0.2780822116683216
example_gene_1688	0.924014705960976	0.5206516009945948
example_gene_1689	0.990062270359537	0.8509364502317667
example_gene_1690	0.986412930531675	0.8203067446498966
example_gene_1691	0.993832367686475	0.8881292254055843
example_gene_1692	0.8684517843504	0.36993766859108224
example_gene_1693	0.959916427991038	0.6623294969492101
example_gene_1694	0.967607049714088	0.7009457327948538
example_gene_1695	0.989310873758311	0.8442841208182653
example_gene_1696	0.758074933853236	0.1897344770684198
example_gene_1697	0.935655155182519	0.5612643610156322
example_gene_1698	0.998619827058154	0.9549127019632264
example_gene_1699	0.914794977588595	0.49119143791672115
example_gene_1700	0.890559083111288	0.42292988352608496
example_gene_1701	0.217759127918737	0.0009820117254721985
example_gene_1702	0.971940074090767	0.7247145964628745
example_gene_1703	0.997063909178784	0.9286374955600839
example_gene_1704	0.953159465720298	0.6314349281278304
example_gene_1705	0.975182929562002	0.7436708583397855
example_gene_1706	0.465936137109818	0.0224655009399163
example_gene_1707	0.842498783689905	0.31655171179538055
example_gene_1708	0.996286143947803	0.9176990270974931
example_gene_1709	0.936898962907131	0.5658592015314415
example_gene_1710	0.777986813517931	0.21444222272181795
example_gene_1711	0.993357812583733	0.8830119417991023
example_gene_1712	0.986167160323104	0.8183791961842359
example_gene_1713	0.744233433737637	0.17409444241515426
example_gene_1714	0.882746509599875	0.4033079520220669
example_gene_1715	0.999638257088336	0.9800718082899341
example_gene_1716	0.973960721087282	0.7363971279998457
example_gene_1717	0.978272382798936	0.7628351279194238
example_gene_1718	0.97161226472256	0.7228573755609184
example_gene_1719	0.991413221524746	0.8634521771337158
